category	chemical_id	chemical_name	disease_id	disease_name	piece
	DB05039		DOID:784		
	DB05039		DOID:824		
	DB05039		DOID:8398		
	DB05039		DOID:8577		
	DB05039		DOID:8778		
	DB05039		DOID:8893		
	DB05039		DOID:8986		
	DB05039		DOID:9008		
	DB05039		DOID:9074		
	DB05039		DOID:9206		
	DB05039		DOID:9352		
	DB05039		DOID:9744		
	DB05039		DOID:9835		
	DB05039		DOID:9970		
	DB05271		DOID:0050425		
	DB05271		DOID:0050741		
	DB05271		DOID:0050742		
	DB05271		DOID:0060073		
	DB05271		DOID:1024		
	DB05271		DOID:10283		
	DB05271		DOID:10534		
	DB05271		DOID:10652		
	DB05271		DOID:10763		
	DB05271		DOID:1094		
	DB05271		DOID:11054		
	DB05271		DOID:11119		
	DB05271		DOID:1115		
	DB05271		DOID:11476		
	DB05271		DOID:11612		
	DB05271		DOID:11714		
	DB05271		DOID:1192		
	DB05271		DOID:11934		
	DB05271		DOID:12236		
	DB05271		DOID:12306		
	DB05271		DOID:12361		
	DB05271		DOID:12365		
	DB05271		DOID:12849		
	DB05271		DOID:12930		
	DB05271		DOID:12995		
	DB05271		DOID:1312		
	DB05271		DOID:13189		
	DB05271		DOID:1319		
	DB05271		DOID:1324		
	DB05271		DOID:14221		
	DB05271		DOID:14227		
	DB05271		DOID:14268		
SYM	DB05271	Rotigotine	DOID:14330	Parkinson's disease	4.0
	DB05271		DOID:1459		
	DB05271		DOID:1595		
	DB05271		DOID:1612		
	DB05271		DOID:1686		
	DB05271		DOID:1781		
	DB05271		DOID:1793		
	DB05271		DOID:1826		
	DB05271		DOID:184		
	DB05271		DOID:1909		
	DB05271		DOID:1936		
	DB05271		DOID:2043		
	DB05271		DOID:216		
	DB05271		DOID:2174		
	DB05271		DOID:219		
	DB05271		DOID:2355		
	DB05271		DOID:2377		
	DB05271		DOID:2394		
	DB05271		DOID:2531		
	DB05271		DOID:263		
	DB05271		DOID:2841		
	DB05271		DOID:2994		
	DB05271		DOID:2998		
	DB05271		DOID:3070		
	DB05271		DOID:3083		
	DB05271		DOID:3277		
	DB05271		DOID:3310		
	DB05271		DOID:3312		
	DB05271		DOID:332		
	DB05271		DOID:3393		
	DB05271		DOID:3565		
	DB05271		DOID:3571		
	DB05271		DOID:363		
	DB05271		DOID:4045		
	DB05271		DOID:4159		
	DB05271		DOID:418		
	DB05271		DOID:4481		
	DB05271		DOID:4989		
	DB05271		DOID:5041		
	DB05271		DOID:5408		
	DB05271		DOID:5419		
	DB05271		DOID:585		
	DB05271		DOID:594		
	DB05271		DOID:635		
	DB05271		DOID:6364		
	DB05271		DOID:7147		
	DB05271		DOID:7148		
	DB05271		DOID:784		
	DB05271		DOID:824		
	DB05271		DOID:8398		
	DB05271		DOID:8577		
	DB05271		DOID:8778		
	DB05271		DOID:8893		
	DB05271		DOID:8986		
	DB05271		DOID:9008		
	DB05271		DOID:9074		
	DB05271		DOID:9206		
	DB05271		DOID:9352		
	DB05271		DOID:9744		
	DB05271		DOID:9835		
	DB05271		DOID:9970		
	DB05294		DOID:0050425		
	DB05294		DOID:0050741		
	DB05294		DOID:0050742		
	DB05294		DOID:0060073		
	DB05294		DOID:1024		
	DB05294		DOID:10283		
	DB05294		DOID:10534		
	DB05294		DOID:10652		
	DB05294		DOID:10763		
	DB05294		DOID:1094		
	DB05294		DOID:11054		
	DB05294		DOID:11119		
	DB05294		DOID:1115		
	DB05294		DOID:11476		
	DB05294		DOID:11612		
	DB05294		DOID:11714		
	DB05294		DOID:1192		
	DB05294		DOID:11934		
	DB05294		DOID:12236		
	DB05294		DOID:12306		
	DB05294		DOID:12361		
	DB05294		DOID:12365		
	DB05294		DOID:12849		
	DB05294		DOID:12930		
	DB05294		DOID:12995		
	DB05294		DOID:1312		
	DB05294		DOID:13189		
	DB05294		DOID:1319		
	DB05294		DOID:1324		
	DB05294		DOID:14221		
	DB05294		DOID:14227		
	DB05294		DOID:14268		
	DB05294		DOID:14330		
	DB05294		DOID:1459		
	DB05294		DOID:1595		
	DB05294		DOID:1612		
	DB05294		DOID:1686		
DM	DB05294	Vandetanib	DOID:1781	thyroid cancer	2.0
	DB05294		DOID:1793		
	DB05294		DOID:1826		
	DB05294		DOID:184		
	DB05294		DOID:1909		
	DB05294		DOID:1936		
	DB05294		DOID:2043		
	DB05294		DOID:216		
	DB05294		DOID:2174		
	DB05294		DOID:219		
	DB05294		DOID:2355		
	DB05294		DOID:2377		
	DB05294		DOID:2394		
	DB05294		DOID:2531		
	DB05294		DOID:263		
	DB05294		DOID:2841		
	DB05294		DOID:2994		
	DB05294		DOID:2998		
	DB05294		DOID:3070		
	DB05294		DOID:3083		
	DB05294		DOID:3277		
	DB05294		DOID:3310		
	DB05294		DOID:3312		
	DB05294		DOID:332		
	DB05294		DOID:3393		
	DB05294		DOID:3565		
	DB05294		DOID:3571		
	DB05294		DOID:363		
	DB05294		DOID:4045		
	DB05294		DOID:4159		
	DB05294		DOID:418		
	DB05294		DOID:4481		
	DB05294		DOID:4989		
	DB05294		DOID:5041		
	DB05294		DOID:5408		
	DB05294		DOID:5419		
	DB05294		DOID:585		
	DB05294		DOID:594		
	DB05294		DOID:635		
	DB05294		DOID:6364		
	DB05294		DOID:7147		
	DB05294		DOID:7148		
	DB05294		DOID:784		
	DB05294		DOID:824		
	DB05294		DOID:8398		
	DB05294		DOID:8577		
	DB05294		DOID:8778		
	DB05294		DOID:8893		
	DB05294		DOID:8986		
	DB05294		DOID:9008		
	DB05294		DOID:9074		
	DB05294		DOID:9206		
	DB05294		DOID:9352		
	DB05294		DOID:9744		
	DB05294		DOID:9835		
	DB05294		DOID:9970		
	DB05389		DOID:0050742		
	DB05389		DOID:0060073		
NOT	DB05389	WF10	DOID:10763	hypertension	4.0
	DB05389		DOID:11714		
	DB05389		DOID:12995		
	DB05389		DOID:1312		
	DB05389		DOID:14221		
	DB05389		DOID:14227		
	DB05389		DOID:14268		
	DB05389		DOID:184		
	DB05389		DOID:216		
NOT	DB05389	WF10	DOID:3083	chronic obstructive pulmonary disease	4.0
	DB05389		DOID:3277		
	DB05389		DOID:332		
	DB05389		DOID:3565		
NOT	DB05389	WF10	DOID:418	systemic scleroderma	3.0
	DB05389		DOID:4989		
	DB05389		DOID:585		
	DB05389		DOID:824		
	DB05389		DOID:8398		
	DB05389		DOID:9206		
	DB05389		DOID:9744		
	DB05389		DOID:9835		
	DB05812		DOID:0050425		
	DB05812		DOID:0050741		
	DB05812		DOID:0050742		
	DB05812		DOID:0060073		
	DB05812		DOID:1024		
DM	DB05812	Abiraterone	DOID:10283	prostate cancer	1.0
	DB05812		DOID:10534		
	DB05812		DOID:10652		
	DB05812		DOID:10763		
	DB05812		DOID:1094		
	DB05812		DOID:11054		
	DB05812		DOID:11119		
	DB05812		DOID:1115		
	DB05812		DOID:11476		
	DB05812		DOID:11612		
	DB05812		DOID:11714		
	DB05812		DOID:1192		
	DB05812		DOID:11934		
	DB05812		DOID:12236		
	DB05812		DOID:12306		
	DB05812		DOID:12361		
	DB05812		DOID:12365		
	DB05812		DOID:12849		
	DB05812		DOID:12930		
	DB05812		DOID:12995		
	DB05812		DOID:1312		
	DB05812		DOID:13189		
	DB05812		DOID:1319		
	DB05812		DOID:1324		
	DB05812		DOID:14221		
	DB05812		DOID:14227		
	DB05812		DOID:14268		
	DB05812		DOID:14330		
	DB05812		DOID:1459		
	DB05812		DOID:1595		
	DB05812		DOID:1612		
	DB05812		DOID:1686		
	DB05812		DOID:1781		
	DB05812		DOID:1793		
	DB05812		DOID:1826		
	DB05812		DOID:184		
	DB05812		DOID:1909		
	DB05812		DOID:1936		
	DB05812		DOID:2043		
	DB05812		DOID:216		
	DB05812		DOID:2174		
	DB05812		DOID:219		
	DB05812		DOID:2355		
	DB05812		DOID:2377		
	DB05812		DOID:2394		
	DB05812		DOID:2531		
	DB05812		DOID:263		
	DB05812		DOID:2841		
	DB05812		DOID:2994		
	DB05812		DOID:2998		
	DB05812		DOID:3070		
	DB05812		DOID:3083		
	DB05812		DOID:3277		
	DB05812		DOID:3310		
	DB05812		DOID:3312		
	DB05812		DOID:332		
	DB05812		DOID:3393		
	DB05812		DOID:3565		
	DB05812		DOID:3571		
	DB05812		DOID:363		
	DB05812		DOID:4045		
	DB05812		DOID:4159		
	DB05812		DOID:418		
	DB05812		DOID:4481		
	DB05812		DOID:4989		
	DB05812		DOID:5041		
	DB05812		DOID:5408		
	DB05812		DOID:5419		
	DB05812		DOID:585		
	DB05812		DOID:594		
	DB05812		DOID:635		
	DB05812		DOID:6364		
	DB05812		DOID:7147		
	DB05812		DOID:7148		
	DB05812		DOID:784		
	DB05812		DOID:824		
	DB05812		DOID:8398		
	DB05812		DOID:8577		
	DB05812		DOID:8778		
	DB05812		DOID:8893		
	DB05812		DOID:8986		
	DB05812		DOID:9008		
	DB05812		DOID:9074		
	DB05812		DOID:9206		
	DB05812		DOID:9352		
	DB05812		DOID:9744		
	DB05812		DOID:9835		
	DB05812		DOID:9970		
	DB06151		DOID:0050425		
	DB06151		DOID:0050741		
	DB06151		DOID:0050742		
	DB06151		DOID:0060073		
	DB06151		DOID:1024		
	DB06151		DOID:10283		
	DB06151		DOID:10534		
	DB06151		DOID:10652		
	DB06151		DOID:10763		
	DB06151		DOID:1094		
	DB06151		DOID:11054		
	DB06151		DOID:11119		
	DB06151		DOID:1115		
	DB06151		DOID:11476		
	DB06151		DOID:11612		
	DB06151		DOID:11714		
	DB06151		DOID:1192		
	DB06151		DOID:11934		
	DB06151		DOID:12236		
	DB06151		DOID:12306		
	DB06151		DOID:12361		
	DB06151		DOID:12365		
	DB06151		DOID:12849		
	DB06151		DOID:12930		
	DB06151		DOID:12995		
	DB06151		DOID:1312		
	DB06151		DOID:13189		
	DB06151		DOID:1319		
	DB06151		DOID:1324		
	DB06151		DOID:14221		
	DB06151		DOID:14227		
	DB06151		DOID:14268		
	DB06151		DOID:14330		
	DB06151		DOID:1459		
	DB06151		DOID:1595		
	DB06151		DOID:1612		
	DB06151		DOID:1686		
	DB06151		DOID:1781		
	DB06151		DOID:1793		
	DB06151		DOID:1826		
	DB06151		DOID:184		
	DB06151		DOID:1909		
	DB06151		DOID:1936		
	DB06151		DOID:2043		
	DB06151		DOID:216		
	DB06151		DOID:2174		
	DB06151		DOID:219		
	DB06151		DOID:2355		
	DB06151		DOID:2377		
	DB06151		DOID:2394		
	DB06151		DOID:2531		
	DB06151		DOID:263		
	DB06151		DOID:2841		
	DB06151		DOID:2994		
	DB06151		DOID:2998		
	DB06151		DOID:3070		
SYM	DB06151	Acetylcysteine	DOID:3083	chronic obstructive pulmonary disease	1.0
	DB06151		DOID:3277		
	DB06151		DOID:3310		
	DB06151		DOID:3312		
	DB06151		DOID:332		
	DB06151		DOID:3393		
	DB06151		DOID:3565		
	DB06151		DOID:3571		
	DB06151		DOID:363		
	DB06151		DOID:4045		
	DB06151		DOID:4159		
	DB06151		DOID:418		
	DB06151		DOID:4481		
	DB06151		DOID:4989		
	DB06151		DOID:5041		
	DB06151		DOID:5408		
	DB06151		DOID:5419		
	DB06151		DOID:585		
	DB06151		DOID:594		
	DB06151		DOID:635		
	DB06151		DOID:6364		
	DB06151		DOID:7147		
	DB06151		DOID:7148		
	DB06151		DOID:784		
	DB06151		DOID:824		
	DB06151		DOID:8398		
	DB06151		DOID:8577		
	DB06151		DOID:8778		
	DB06151		DOID:8893		
	DB06151		DOID:8986		
	DB06151		DOID:9008		
	DB06151		DOID:9074		
	DB06151		DOID:9206		
	DB06151		DOID:9352		
	DB06151		DOID:9744		
	DB06151		DOID:9835		
	DB06151		DOID:9970		
	DB06201		DOID:0050425		
	DB06201		DOID:0050741		
	DB06201		DOID:0050742		
	DB06201		DOID:0060073		
	DB06201		DOID:1024		
	DB06201		DOID:10283		
	DB06201		DOID:10534		
	DB06201		DOID:10652		
	DB06201		DOID:10763		
	DB06201		DOID:1094		
	DB06201		DOID:11054		
	DB06201		DOID:11119		
	DB06201		DOID:1115		
	DB06201		DOID:11476		
	DB06201		DOID:11612		
	DB06201		DOID:11714		
	DB06201		DOID:1192		
	DB06201		DOID:11934		
	DB06201		DOID:12236		
	DB06201		DOID:12306		
	DB06201		DOID:12361		
	DB06201		DOID:12365		
	DB06201		DOID:12849		
	DB06201		DOID:12930		
	DB06201		DOID:12995		
	DB06201		DOID:1312		
	DB06201		DOID:13189		
	DB06201		DOID:1319		
	DB06201		DOID:1324		
	DB06201		DOID:14221		
	DB06201		DOID:14227		
	DB06201		DOID:14268		
	DB06201		DOID:14330		
	DB06201		DOID:1459		
	DB06201		DOID:1595		
	DB06201		DOID:1612		
	DB06201		DOID:1686		
	DB06201		DOID:1781		
	DB06201		DOID:1793		
DM	DB06201	Rufinamide	DOID:1826	epilepsy syndrome	2.0
	DB06201		DOID:184		
	DB06201		DOID:1909		
	DB06201		DOID:1936		
	DB06201		DOID:2043		
	DB06201		DOID:216		
	DB06201		DOID:2174		
	DB06201		DOID:219		
	DB06201		DOID:2355		
	DB06201		DOID:2377		
	DB06201		DOID:2394		
	DB06201		DOID:2531		
	DB06201		DOID:263		
	DB06201		DOID:2841		
	DB06201		DOID:2994		
	DB06201		DOID:2998		
	DB06201		DOID:3070		
	DB06201		DOID:3083		
	DB06201		DOID:3277		
	DB06201		DOID:3310		
	DB06201		DOID:3312		
	DB06201		DOID:332		
	DB06201		DOID:3393		
	DB06201		DOID:3565		
	DB06201		DOID:3571		
	DB06201		DOID:363		
	DB06201		DOID:4045		
	DB06201		DOID:4159		
	DB06201		DOID:418		
	DB06201		DOID:4481		
	DB06201		DOID:4989		
	DB06201		DOID:5041		
	DB06201		DOID:5408		
	DB06201		DOID:5419		
	DB06201		DOID:585		
	DB06201		DOID:594		
	DB06201		DOID:635		
	DB06201		DOID:6364		
	DB06201		DOID:7147		
	DB06201		DOID:7148		
	DB06201		DOID:784		
	DB06201		DOID:824		
	DB06201		DOID:8398		
	DB06201		DOID:8577		
	DB06201		DOID:8778		
	DB06201		DOID:8893		
	DB06201		DOID:8986		
	DB06201		DOID:9008		
	DB06201		DOID:9074		
	DB06201		DOID:9206		
	DB06201		DOID:9352		
	DB06201		DOID:9744		
	DB06201		DOID:9835		
	DB06201		DOID:9970		
	DB06589		DOID:0050425		
	DB06589		DOID:0050741		
	DB06589		DOID:0050742		
	DB06589		DOID:0060073		
	DB06589		DOID:1024		
	DB06589		DOID:10283		
	DB06589		DOID:10534		
	DB06589		DOID:10652		
	DB06589		DOID:10763		
	DB06589		DOID:1094		
	DB06589		DOID:11054		
	DB06589		DOID:11119		
	DB06589		DOID:1115		
	DB06589		DOID:11476		
	DB06589		DOID:11612		
	DB06589		DOID:11714		
	DB06589		DOID:1192		
	DB06589		DOID:11934		
	DB06589		DOID:12236		
	DB06589		DOID:12306		
	DB06589		DOID:12361		
	DB06589		DOID:12365		
	DB06589		DOID:12849		
	DB06589		DOID:12930		
	DB06589		DOID:12995		
	DB06589		DOID:1312		
	DB06589		DOID:13189		
	DB06589		DOID:1319		
	DB06589		DOID:1324		
	DB06589		DOID:14221		
	DB06589		DOID:14227		
	DB06589		DOID:14268		
	DB06589		DOID:14330		
	DB06589		DOID:1459		
	DB06589		DOID:1595		
	DB06589		DOID:1612		
	DB06589		DOID:1686		
	DB06589		DOID:1781		
	DB06589		DOID:1793		
	DB06589		DOID:1826		
	DB06589		DOID:184		
	DB06589		DOID:1909		
	DB06589		DOID:1936		
	DB06589		DOID:2043		
	DB06589		DOID:216		
	DB06589		DOID:2174		
	DB06589		DOID:219		
	DB06589		DOID:2355		
	DB06589		DOID:2377		
	DB06589		DOID:2394		
	DB06589		DOID:2531		
DM	DB06589	Pazopanib	DOID:263	kidney cancer	4.0
	DB06589		DOID:2841		
	DB06589		DOID:2994		
	DB06589		DOID:2998		
	DB06589		DOID:3070		
	DB06589		DOID:3083		
	DB06589		DOID:3277		
	DB06589		DOID:3310		
	DB06589		DOID:3312		
	DB06589		DOID:332		
	DB06589		DOID:3393		
	DB06589		DOID:3565		
	DB06589		DOID:3571		
	DB06589		DOID:363		
	DB06589		DOID:4045		
	DB06589		DOID:4159		
	DB06589		DOID:418		
	DB06589		DOID:4481		
	DB06589		DOID:4989		
	DB06589		DOID:5041		
	DB06589		DOID:5408		
	DB06589		DOID:5419		
	DB06589		DOID:585		
	DB06589		DOID:594		
	DB06589		DOID:635		
	DB06589		DOID:6364		
	DB06589		DOID:7147		
	DB06589		DOID:7148		
	DB06589		DOID:784		
	DB06589		DOID:824		
	DB06589		DOID:8398		
	DB06589		DOID:8577		
	DB06589		DOID:8778		
	DB06589		DOID:8893		
	DB06589		DOID:8986		
	DB06589		DOID:9008		
	DB06589		DOID:9074		
	DB06589		DOID:9206		
	DB06589		DOID:9352		
	DB06589		DOID:9744		
	DB06589		DOID:9835		
	DB06589		DOID:9970		
	DB06637		DOID:0050425		
	DB06637		DOID:0050741		
	DB06637		DOID:0050742		
	DB06637		DOID:0060073		
	DB06637		DOID:1024		
	DB06637		DOID:10283		
	DB06637		DOID:10534		
	DB06637		DOID:10652		
	DB06637		DOID:10763		
	DB06637		DOID:1094		
	DB06637		DOID:11054		
	DB06637		DOID:11119		
	DB06637		DOID:1115		
	DB06637		DOID:11476		
	DB06637		DOID:11612		
	DB06637		DOID:11714		
	DB06637		DOID:1192		
	DB06637		DOID:11934		
	DB06637		DOID:12236		
	DB06637		DOID:12306		
	DB06637		DOID:12361		
	DB06637		DOID:12365		
	DB06637		DOID:12849		
	DB06637		DOID:12930		
	DB06637		DOID:12995		
	DB06637		DOID:1312		
	DB06637		DOID:13189		
	DB06637		DOID:1319		
	DB06637		DOID:1324		
	DB06637		DOID:14221		
	DB06637		DOID:14227		
	DB06637		DOID:14268		
	DB06637		DOID:14330		
	DB06637		DOID:1459		
	DB06637		DOID:1595		
	DB06637		DOID:1612		
	DB06637		DOID:1686		
	DB06637		DOID:1781		
	DB06637		DOID:1793		
	DB06637		DOID:1826		
	DB06637		DOID:184		
	DB06637		DOID:1909		
	DB06637		DOID:1936		
	DB06637		DOID:2043		
	DB06637		DOID:216		
	DB06637		DOID:2174		
	DB06637		DOID:219		
	DB06637		DOID:2355		
SYM	DB06637	Dalfampridine	DOID:2377	multiple sclerosis	3.0
	DB06637		DOID:2394		
	DB06637		DOID:2531		
	DB06637		DOID:263		
	DB06637		DOID:2841		
	DB06637		DOID:2994		
	DB06637		DOID:2998		
	DB06637		DOID:3070		
	DB06637		DOID:3083		
	DB06637		DOID:3277		
	DB06637		DOID:3310		
	DB06637		DOID:3312		
	DB06637		DOID:332		
	DB06637		DOID:3393		
	DB06637		DOID:3565		
	DB06637		DOID:3571		
	DB06637		DOID:363		
	DB06637		DOID:4045		
	DB06637		DOID:4159		
	DB06637		DOID:418		
	DB06637		DOID:4481		
	DB06637		DOID:4989		
	DB06637		DOID:5041		
	DB06637		DOID:5408		
	DB06637		DOID:5419		
	DB06637		DOID:585		
	DB06637		DOID:594		
	DB06637		DOID:635		
	DB06637		DOID:6364		
	DB06637		DOID:7147		
	DB06637		DOID:7148		
	DB06637		DOID:784		
	DB06637		DOID:824		
	DB06637		DOID:8398		
	DB06637		DOID:8577		
	DB06637		DOID:8778		
	DB06637		DOID:8893		
	DB06637		DOID:8986		
	DB06637		DOID:9008		
	DB06637		DOID:9074		
	DB06637		DOID:9206		
	DB06637		DOID:9352		
	DB06637		DOID:9744		
	DB06637		DOID:9835		
	DB06637		DOID:9970		
	DB06684		DOID:0050425		
	DB06684		DOID:0050741		
	DB06684		DOID:0050742		
	DB06684		DOID:0060073		
	DB06684		DOID:1024		
	DB06684		DOID:10283		
	DB06684		DOID:10534		
	DB06684		DOID:10652		
	DB06684		DOID:10763		
	DB06684		DOID:1094		
	DB06684		DOID:11054		
	DB06684		DOID:11119		
	DB06684		DOID:1115		
	DB06684		DOID:11476		
	DB06684		DOID:11612		
	DB06684		DOID:11714		
	DB06684		DOID:1192		
	DB06684		DOID:11934		
	DB06684		DOID:12236		
	DB06684		DOID:12306		
	DB06684		DOID:12361		
	DB06684		DOID:12365		
	DB06684		DOID:12849		
	DB06684		DOID:12930		
	DB06684		DOID:12995		
	DB06684		DOID:1312		
	DB06684		DOID:13189		
	DB06684		DOID:1319		
	DB06684		DOID:1324		
	DB06684		DOID:14221		
	DB06684		DOID:14227		
	DB06684		DOID:14268		
	DB06684		DOID:14330		
	DB06684		DOID:1459		
SYM	DB06684	Vilazodone	DOID:1595	endogenous depression	1.0
	DB06684		DOID:1612		
	DB06684		DOID:1686		
	DB06684		DOID:1781		
	DB06684		DOID:1793		
	DB06684		DOID:1826		
	DB06684		DOID:184		
	DB06684		DOID:1909		
	DB06684		DOID:1936		
	DB06684		DOID:2043		
	DB06684		DOID:216		
	DB06684		DOID:2174		
	DB06684		DOID:219		
	DB06684		DOID:2355		
	DB06684		DOID:2377		
	DB06684		DOID:2394		
	DB06684		DOID:2531		
	DB06684		DOID:263		
	DB06684		DOID:2841		
	DB06684		DOID:2994		
	DB06684		DOID:2998		
	DB06684		DOID:3070		
	DB06684		DOID:3083		
	DB06684		DOID:3277		
	DB06684		DOID:3310		
	DB06684		DOID:3312		
	DB06684		DOID:332		
	DB06684		DOID:3393		
	DB06684		DOID:3565		
	DB06684		DOID:3571		
	DB06684		DOID:363		
	DB06684		DOID:4045		
	DB06684		DOID:4159		
	DB06684		DOID:418		
	DB06684		DOID:4481		
	DB06684		DOID:4989		
	DB06684		DOID:5041		
	DB06684		DOID:5408		
	DB06684		DOID:5419		
	DB06684		DOID:585		
	DB06684		DOID:594		
	DB06684		DOID:635		
	DB06684		DOID:6364		
	DB06684		DOID:7147		
	DB06684		DOID:7148		
	DB06684		DOID:784		
	DB06684		DOID:824		
	DB06684		DOID:8398		
	DB06684		DOID:8577		
	DB06684		DOID:8778		
	DB06684		DOID:8893		
	DB06684		DOID:8986		
	DB06684		DOID:9008		
	DB06684		DOID:9074		
	DB06684		DOID:9206		
	DB06684		DOID:9352		
	DB06684		DOID:9744		
	DB06684		DOID:9835		
	DB06684		DOID:9970		
	DB06697		DOID:0050425		
	DB06697		DOID:0050741		
	DB06697		DOID:0050742		
	DB06697		DOID:0060073		
	DB06697		DOID:1024		
	DB06697		DOID:10283		
	DB06697		DOID:10534		
	DB06697		DOID:10652		
	DB06697		DOID:10763		
	DB06697		DOID:1094		
	DB06697		DOID:11054		
	DB06697		DOID:11119		
	DB06697		DOID:1115		
	DB06697		DOID:11476		
	DB06697		DOID:11612		
	DB06697		DOID:11714		
	DB06697		DOID:1192		
	DB06697		DOID:11934		
	DB06697		DOID:12236		
	DB06697		DOID:12306		
	DB06697		DOID:12361		
DM	DB06697	Artemether	DOID:12365	malaria	4.0
	DB06697		DOID:12849		
	DB06697		DOID:12930		
	DB06697		DOID:12995		
	DB06697		DOID:1312		
	DB06697		DOID:13189		
	DB06697		DOID:1319		
	DB06697		DOID:1324		
	DB06697		DOID:14221		
	DB06697		DOID:14227		
	DB06697		DOID:14268		
	DB06697		DOID:14330		
	DB06697		DOID:1459		
	DB06697		DOID:1595		
	DB06697		DOID:1612		
	DB06697		DOID:1686		
	DB06697		DOID:1781		
	DB06697		DOID:1793		
	DB06697		DOID:1826		
	DB06697		DOID:184		
	DB06697		DOID:1909		
	DB06697		DOID:1936		
	DB06697		DOID:2043		
	DB06697		DOID:216		
	DB06697		DOID:2174		
	DB06697		DOID:219		
	DB06697		DOID:2355		
	DB06697		DOID:2377		
	DB06697		DOID:2394		
	DB06697		DOID:2531		
	DB06697		DOID:263		
	DB06697		DOID:2841		
	DB06697		DOID:2994		
	DB06697		DOID:2998		
	DB06697		DOID:3070		
	DB06697		DOID:3083		
	DB06697		DOID:3277		
	DB06697		DOID:3310		
	DB06697		DOID:3312		
	DB06697		DOID:332		
	DB06697		DOID:3393		
	DB06697		DOID:3565		
	DB06697		DOID:3571		
	DB06697		DOID:363		
	DB06697		DOID:4045		
	DB06697		DOID:4159		
	DB06697		DOID:418		
	DB06697		DOID:4481		
	DB06697		DOID:4989		
	DB06697		DOID:5041		
	DB06697		DOID:5408		
	DB06697		DOID:5419		
	DB06697		DOID:585		
	DB06697		DOID:594		
	DB06697		DOID:635		
	DB06697		DOID:6364		
	DB06697		DOID:7147		
	DB06697		DOID:7148		
	DB06697		DOID:784		
	DB06697		DOID:824		
	DB06697		DOID:8398		
	DB06697		DOID:8577		
	DB06697		DOID:8778		
	DB06697		DOID:8893		
	DB06697		DOID:8986		
	DB06697		DOID:9008		
	DB06697		DOID:9074		
	DB06697		DOID:9206		
	DB06697		DOID:9352		
	DB06697		DOID:9744		
	DB06697		DOID:9835		
	DB06697		DOID:9970		
	DB06710		DOID:0050425		
	DB06710		DOID:0050741		
	DB06710		DOID:0050742		
	DB06710		DOID:0060073		
	DB06710		DOID:1024		
	DB06710		DOID:10283		
	DB06710		DOID:10534		
	DB06710		DOID:10652		
	DB06710		DOID:10763		
	DB06710		DOID:1094		
	DB06710		DOID:11054		
	DB06710		DOID:11119		
	DB06710		DOID:1115		
NOT	DB06710	Methyltestosterone	DOID:11476	osteoporosis	2.0
	DB06710		DOID:11612		
	DB06710		DOID:11714		
	DB06710		DOID:1192		
	DB06710		DOID:11934		
	DB06710		DOID:12236		
	DB06710		DOID:12306		
	DB06710		DOID:12361		
	DB06710		DOID:12365		
	DB06710		DOID:12849		
	DB06710		DOID:12930		
	DB06710		DOID:12995		
	DB06710		DOID:1312		
	DB06710		DOID:13189		
	DB06710		DOID:1319		
	DB06710		DOID:1324		
	DB06710		DOID:14221		
	DB06710		DOID:14227		
	DB06710		DOID:14268		
	DB06710		DOID:14330		
	DB06710		DOID:1459		
	DB06710		DOID:1595		
SYM	DB06710	Methyltestosterone	DOID:1612	breast cancer	4.0
	DB06710		DOID:1686		
	DB06710		DOID:1781		
	DB06710		DOID:1793		
	DB06710		DOID:1826		
	DB06710		DOID:184		
	DB06710		DOID:1909		
	DB06710		DOID:1936		
	DB06710		DOID:2043		
	DB06710		DOID:216		
	DB06710		DOID:2174		
	DB06710		DOID:219		
	DB06710		DOID:2355		
	DB06710		DOID:2377		
	DB06710		DOID:2394		
	DB06710		DOID:2531		
	DB06710		DOID:263		
	DB06710		DOID:2841		
	DB06710		DOID:2994		
	DB06710		DOID:2998		
	DB06710		DOID:3070		
	DB06710		DOID:3083		
	DB06710		DOID:3277		
	DB06710		DOID:3310		
	DB06710		DOID:3312		
	DB06710		DOID:332		
	DB06710		DOID:3393		
	DB06710		DOID:3565		
	DB06710		DOID:3571		
	DB06710		DOID:363		
	DB06710		DOID:4045		
	DB06710		DOID:4159		
	DB06710		DOID:418		
	DB06710		DOID:4481		
	DB06710		DOID:4989		
	DB06710		DOID:5041		
	DB06710		DOID:5408		
	DB06710		DOID:5419		
	DB06710		DOID:585		
	DB06710		DOID:594		
	DB06710		DOID:635		
	DB06710		DOID:6364		
	DB06710		DOID:7147		
	DB06710		DOID:7148		
	DB06710		DOID:784		
	DB06710		DOID:824		
	DB06710		DOID:8398		
	DB06710		DOID:8577		
	DB06710		DOID:8778		
	DB06710		DOID:8893		
	DB06710		DOID:8986		
	DB06710		DOID:9008		
	DB06710		DOID:9074		
	DB06710		DOID:9206		
	DB06710		DOID:9352		
	DB06710		DOID:9744		
	DB06710		DOID:9835		
	DB06710		DOID:9970		
	DB06777		DOID:0050425		
	DB06777		DOID:0050741		
	DB06777		DOID:0050742		
	DB06777		DOID:0060073		
	DB06777		DOID:1024		
	DB06777		DOID:10283		
	DB06777		DOID:10534		
	DB06777		DOID:10652		
	DB06777		DOID:10763		
	DB06777		DOID:1094		
	DB06777		DOID:11054		
	DB06777		DOID:11119		
	DB06777		DOID:1115		
	DB06777		DOID:11476		
	DB06777		DOID:11612		
	DB06777		DOID:11714		
